date,persistence,har,shar,har_rv_iv,har_x_lasso,hgb,lstm,lstm_x,combination,buy_and_hold
2022-11-29,-0.003811240029095231,-0.0035052160576740455,-0.003508924422733012,-0.0031741891317217676,-0.002897839736722726,-0.0024735110319195007,-0.002112058244465277,-0.00208786467991945,-0.002716390127151954,-0.0017177619
2022-11-30,0.05329542237680952,0.0494904498956688,0.049035471022470536,0.04538953150596869,0.0393578410325913,0.03736398683235259,0.0395662407400739,0.036210513108007485,0.041758950990218875,0.031500792
2022-12-01,-0.001124083463087728,-0.0010920830167363432,-0.001082861627429039,-0.001016582241526588,-0.000893900561588038,-0.000858285776974613,-0.0009385229533426881,-0.0008314042329679905,-0.0009461359390840651,-0.00073589449
2022-12-02,-0.001135137926915865,-0.001319121621968028,-0.0013570365367151205,-0.0013211512099530237,-0.0012932701288353382,-0.001272130042277814,-0.001401226898752737,-0.0012122134164506224,-0.0013051847121148795,-0.0011537268
2022-12-05,-0.018809774689066163,-0.020245207822695344,-0.02000065574910935,-0.020897798672140498,-0.022131006281172785,-0.019651818325641057,-0.020600255650316236,-0.01827582647730976,-0.020194885756978073,-0.017989268
2022-12-06,-0.017896167872994955,-0.01654739813309427,-0.01669022194430591,-0.017275182239823224,-0.019225562749598572,-0.017386135296793368,-0.016227885414923145,-0.015154294816638485,-0.016849466194510627,-0.014414878
2022-12-07,-0.002450708078154996,-0.0020248193041527483,-0.001997631756566552,-0.002028845631221334,-0.0019910643990189852,-0.0019753779492809203,-0.0019115981741034621,-0.0019194692540357057,-0.0019598043687043877,-0.0017011084
2022-12-08,0.0088660325527899,0.008455173661292252,0.00836990297802409,0.008428356264469639,0.008368116148751938,0.007699688523615787,0.00861758478861399,0.007942726361736695,0.008258430358505453,0.0078338657
2022-12-09,-0.007671834570310999,-0.007916662467670105,-0.007861265062919039,-0.007821113548619488,-0.00747217613716981,-0.006594000192974865,-0.008004186311101384,-0.008313667670461421,-0.007662293486000461,-0.0074701007
2022-12-12,0.01691020838334705,0.016392729402446453,0.01640607835966373,0.016084985564661227,0.015092481128996279,0.014754287277362683,0.01550007256908354,0.01526956355792025,0.015624409930712029,0.014417232
2022-12-13,0.009848987444611459,0.009009012750944465,0.008956683449554912,0.008669330902665208,0.008082770595391942,0.006814143983976645,0.008206715531941725,0.00791443849617099,0.00819381003568344,0.007569965
2022-12-14,-0.009528258599018666,-0.008041409169917232,-0.008201379793386348,-0.007401076209516126,-0.006513889553530444,-0.005757614275116319,-0.007048092376735484,-0.006733924929870569,-0.006997010106518631,-0.0063936891
2022-12-15,-0.014494644294921857,-0.01857939591104284,-0.018342509021069854,-0.01981978527215157,-0.020527230853544166,-0.023321479698213674,-0.02544072639774736,-0.024837953866850053,-0.021180994567244187,-0.024461399
2022-12-16,-0.005879008077089096,-0.0076888092747761415,-0.0075787126045712685,-0.008566752745471152,-0.009575495899349404,-0.010034822312609663,-0.011457178148415558,-0.01095319208466757,-0.009192956254564852,-0.01180636
2022-12-19,-0.008180009865393432,-0.007474059336133616,-0.007385325690133694,-0.007923133834203212,-0.008633167002767686,-0.008549968929214575,-0.008108979249032672,-0.008145274131943762,-0.008010283876961902,-0.0084796813
2022-12-20,0.0012566353971590475,0.001137767553106698,0.001130295575879693,0.0012118945807445263,0.001366081580517313,0.0013905931819225925,0.0012806951484457913,0.0012997363348213424,0.0012554696164540895,0.001368369
2022-12-21,0.017579203724277778,0.013550937974222733,0.013424688304575846,0.014232685228976921,0.015645801382778695,0.016320974636255935,0.014032173325409255,0.015154689761168008,0.014553637428059383,0.014952485
2022-12-22,-0.016013078270148324,-0.0136731426034035,-0.013640869829585355,-0.014264993973246322,-0.015236787962790438,-0.015605059042391104,-0.013483118867210443,-0.01519019512428942,-0.014395874283392432,-0.014266307
2022-12-23,0.007292319257522558,0.006407636872515148,0.006489871405399399,0.0065561639106679346,0.006711386301965198,0.006541124953532746,0.005576132040555739,0.006229033670532479,0.006336208971828552,0.0057523774
2022-12-27,-0.004165544271031882,-0.004144845881772661,-0.004137813328985215,-0.004196637878988237,-0.004178892190493784,-0.004195357599448507,-0.0038899674740311713,-0.004168058385685552,-0.004124709840662222,-0.0039435126
2022-12-28,-0.011551813794873753,-0.012393559991775221,-0.012518538605344428,-0.012800173230253545,-0.01297176606686558,-0.012981962481888251,-0.012293601177872234,-0.013034663904935958,-0.012706204436002356,-0.012427999
2022-12-29,0.0244060650997026,0.02124210220062918,0.02124739121677754,0.02087269141709283,0.019890812245297988,0.019617185842423994,0.018203340103297893,0.01957586689749229,0.02003729607777683,0.018000444
2022-12-30,-0.0030611479617244424,-0.0029270519788099406,-0.002899642334524807,-0.0028931192073562966,-0.0027390800515859704,-0.0027115625030038437,-0.0027047956412693335,-0.0031841877234166276,-0.002841630296735427,-0.0026341698
2023-01-03,-0.007578461429088662,-0.005663142499302979,-0.005788900647183155,-0.005438628718165636,-0.0049331583216086555,-0.004912519487456539,-0.004462722620095059,-0.005144135767804263,-0.005157597354790542,-0.0042097629
2023-01-04,0.00746680723943084,0.008134180510232914,0.008082481457820959,0.00822968123087855,0.007886982690882307,0.00793540740884506,0.008132935279317613,0.009309953303929872,0.008226703293598057,0.0077203694
2023-01-05,-0.00901714450301094,-0.010633276945843925,-0.010526169284842424,-0.0108836626483345,-0.010477267836308575,-0.010525265049909052,-0.011796786984926231,-0.013224538816978096,-0.011078929392475378,-0.011413532
2023-01-06,0.017851049109979342,0.020266447708328954,0.02012781709316377,0.021278665926637352,0.0211060863418606,0.02144874257606601,0.023082750795841493,0.02634338754161107,0.021790561184644466,0.02293203
2023-01-09,-0.0006951738529624471,-0.0006160810161479552,-0.000622688692149619,-0.0006180391116358027,-0.0005795936581882478,-0.0005277891547827454,-0.000570404690600918,-0.0006452803048225822,-0.0005805903732523329,-0.00056688592
2023-01-10,0.005902623823472614,0.006089568900780336,0.006074694657879715,0.006557762356025364,0.006757078616877089,0.006645181053808809,0.006826225346189372,0.0072813703013701325,0.006592825796111795,0.0070129488
2023-01-11,0.015927860920034356,0.013125003087698218,0.013045055375451763,0.013501584164572542,0.012458462082573847,0.011983667442915645,0.012315786211392267,0.013014737947666537,0.012758164850775081,0.012647837
2023-01-12,0.00396544696973473,0.0037347947115386605,0.0037333936844831652,0.003906422033876155,0.0038128125992928858,0.003663809950393923,0.003565279376235822,0.004066315464819746,0.0037803041954068885,0.0036406621
2023-01-13,0.0060760729904756295,0.004791111470386717,0.004786706629157139,0.0047696147356368615,0.004622503922779862,0.0039500502251223115,0.003933938958578228,0.004315591567845173,0.004421662125022623,0.0038795132
2023-01-17,-0.0018730213929279167,-0.0018550099362253543,-0.001848365077323786,-0.0019605794572568106,-0.002241167628934779,-0.002151775436750405,-0.0018328724676776337,-0.0022795844697092674,-0.0019670500991356174,-0.0018316669
2023-01-18,-0.025740135032574357,-0.020723104628450353,-0.021022894911986625,-0.021640693121233366,-0.023348513429486576,-0.020340663762653945,-0.016337212373449265,-0.02201565719223654,-0.0205565355227305,-0.015788302
2023-01-19,-0.011416891024969594,-0.009504583963884866,-0.00952385993356124,-0.009745307861194333,-0.009773672944718759,-0.009349048847537678,-0.007817001120109907,-0.01038865745965094,-0.00936781039438187,-0.0072798095
2023-01-20,0.025619225417198674,0.02355185598151762,0.023462604447717472,0.02363966996491499,0.023371840693868978,0.021553905536038934,0.02053181302755831,0.023217905200468555,0.022709313356606173,0.018629282
2023-01-23,0.014768726692353703,0.014166993910024139,0.014104735864913434,0.014352487433930321,0.015525472260551263,0.014093663702387259,0.013388811310717555,0.013680563045550865,0.01417290709382325,0.011998413
2023-01-24,-0.0015841107054531541,-0.0014885412348451831,-0.0015387882260812992,-0.0014797182423693452,-0.0013767786666896873,-0.0011964907509906886,-0.0012472450891678009,-0.001222363466341831,-0.0013320083512117851,-0.0010733206
2023-01-25,0.00035413056041291456,0.0003999543129670345,0.0003902486329324355,0.00042076188138061527,0.0004436747203916634,0.0003851696740382049,0.0004290213051884825,0.00042314394377287947,0.00041859453933408455,0.000374746
2023-01-26,0.012838137128451171,0.01283837287343524,0.012757685486884558,0.013252944761458564,0.014182354627488254,0.012336204936606306,0.012645374474300015,0.0135058448039844,0.013067391634154803,0.010990477
2023-01-27,0.002724663411210552,0.0026752547569083808,0.0026901198266515956,0.0027738783367268886,0.0027160563585635067,0.002559361046876569,0.0026315257107216825,0.0028346342926705826,0.002698073983982199,0.0022977164
2023-01-30,-0.012431949039927318,-0.013223201797267407,-0.013132249001702472,-0.014058973413459559,-0.01431771677503074,-0.013455958900484467,-0.014050697957991467,-0.015072179052049701,-0.013872227606659165,-0.01254675
2023-01-31,0.019615759172438723,0.01744751656345413,0.017428995119639818,0.018263812033202702,0.01871511309393351,0.01680554521464837,0.016571455658063713,0.018248419795762305,0.017607837596772185,0.014703322
2023-02-01,0.013832989815741367,0.012590169073597751,0.012548377949420108,0.012816058385621797,0.012134662446853068,0.010630732880392194,0.012005311774180159,0.012514755970379897,0.012137633656838598,0.010627808
2023-02-02,0.020873310359357928,0.0181752440264385,0.018638559551844434,0.018567381773962836,0.018057914271618902,0.016330946049064092,0.01663675789384918,0.01756529463901471,0.017668176828279803,0.014556902
2023-02-03,-0.007426803303441947,-0.00903663798660461,-0.009381660669183544,-0.010015964698129721,-0.012384081744725543,-0.011797986015167397,-0.011329752744031698,-0.010924692006231586,-0.0105539451036302,-0.010629201
2023-02-06,-0.006418471481709263,-0.006366547942319583,-0.006377154790926881,-0.006909350566725147,-0.008065385492948508,-0.006755460364359286,-0.006432186162058408,-0.0070339116446808195,-0.006808779359122804,-0.0061112958
2023-02-07,0.01166387595878071,0.012214187169062184,0.012180771966034612,0.013415615042337325,0.01447872807722885,0.015089929340065896,0.013394859536385284,0.015170737658761337,0.01361795582700249,0.013078767
2023-02-08,-0.016449828780644254,-0.012619829284482615,-0.012564264868091311,-0.013183434893638449,-0.012570506295428397,-0.013726217827131992,-0.01144422014622991,-0.013517494229978954,-0.012766079596703402,-0.010934956
2023-02-09,-0.00662780344453663,-0.007171140685324678,-0.007191414276547818,-0.007977036859419709,-0.009221710899003139,-0.009567854659762603,-0.008624063437135787,-0.01077647891752953,-0.008468394997611539,-0.0086691251
2023-02-10,0.0022886109444436647,0.0022332590387309343,0.0022237044047170584,0.002401878966996694,0.002544318158148184,0.0024560998808142117,0.0023088454847192364,0.0026663900926713765,0.002405461892143079,0.0023338227
2023-02-13,0.012579386749415814,0.011855368842496055,0.011782754721770705,0.012408168317942097,0.01221399056571525,0.01216050594496096,0.011676629065759336,0.011823287856913741,0.011989192583226985,0.011738934
2023-02-14,-0.0007204620115002754,-0.0005773680147029222,-0.0005840286091446365,-0.0005800048371956904,-0.0005015935627310128,-0.0004775510427834316,-0.00048042270842514086,-0.00046815706557737813,-0.0005196735741854582,-0.00046022822
2023-02-15,0.005342192418174518,0.003983783811776469,0.004043224362254457,0.004034011872705943,0.003650361260893008,0.0036720283368098365,0.003407167837255022,0.0035786073892360402,0.0037520975467033365,0.0032473675
2023-02-16,-0.011352734967967801,-0.012917850492750134,-0.012836830250167346,-0.013967038526596934,-0.014997651612046118,-0.014725898671980268,-0.014185967282426555,-0.017307651105092272,-0.014267319071718357,-0.013768878
2023-02-17,-0.00347300872106937,-0.003040552416854329,-0.0030402309136798077,-0.003182244794128845,-0.003235151975935821,-0.0028025290371763364,-0.002654512515070059,-0.0032242452067608616,-0.0030160509868355587,-0.0024984514
2023-02-21,-0.02704887814114641,-0.024355374673608817,-0.024266970331168793,-0.024788014867836404,-0.024417112903761532,-0.021290559682719173,-0.02172124965466407,-0.022688713071708562,-0.02326543002466873,-0.020060636
2023-02-22,-0.0017390509189560495,-0.001623154877923516,-0.0016176535443549976,-0.0016677087840110062,-0.0016418243912650647,-0.0014615816275577295,-0.0015118536098703186,-0.0014937651739030764,-0.0015684519065494048,-0.0013782368
2023-02-23,0.008771106372535514,0.006866431225050263,0.0068398437784081365,0.006612395487386233,0.005249361504975889,0.004540332580756558,0.0059600984935421234,0.005247176874316313,0.005823593533524382,0.0053194693
2023-02-24,-0.01278782078881051,-0.012774672596599842,-0.012694967343591547,-0.012563880706483023,-0.01091621746659869,-0.009467765183405448,-0.012107921121724683,-0.010169310232495312,-0.011377796646238846,-0.010682297
2023-02-27,0.004295620458330996,0.004176871782009097,0.0041525434020544625,0.004154667225260523,0.0036690584226640177,0.003256949543784435,0.003893013013215159,0.003364525120485354,0.003774119614426088,0.0034058614
2023-02-28,-0.00455238833400683,-0.00445563409233373,-0.004433304570045468,-0.0044168223198570245,-0.004008520876983399,-0.0035715288618833997,-0.0042442154129267405,-0.003787694067596277,-0.004099194418928924,-0.0036960236
2023-03-01,-0.005991904965327053,-0.00518363303263066,-0.005150115189575769,-0.005027447756798449,-0.004151532215789551,-0.004099024185058936,-0.004497323016399778,-0.004148192956896023,-0.004563018008968823,-0.0038357849
2023-03-02,0.013962790680517284,0.011022214883539319,0.010973460246703818,0.010568007886850486,0.008895840942408905,0.008281678765578898,0.009315962708672895,0.009059905842455846,0.009623491815714287,0.0077769498
2023-03-03,0.019878624037972747,0.019933545568679087,0.01986367696872351,0.0195933078713711,0.017518699927162686,0.015310664433836886,0.01926212895679176,0.018219928065963377,0.01838692176417481,0.016037918
2023-03-06,0.0008958057323070796,0.0008752129752317539,0.0008783074462533833,0.0008603105436152681,0.0007790280062638487,0.0006801200068952531,0.0008319102762209176,0.0007925754986897525,0.0008080529354513678,0.00069274153
2023-03-07,-0.025896717866239833,-0.022276817837426674,-0.0226555644958446,-0.02191279903498899,-0.021234357207658785,-0.019525889610277118,-0.018951593890268716,-0.019538620321877597,-0.02077813060718586,-0.015328635
2023-03-08,0.003008993562265974,0.002468618941664307,0.002472483216472322,0.0023854255816068946,0.002153395565664103,0.002085788473591052,0.002059926588943587,0.0022063410598769837,0.0022573497752370114,0.0016321426
2023-03-09,-0.017488488064307663,-0.01992385206246978,-0.019830246699973072,-0.02035987772096894,-0.020518033954196064,-0.018056595928078383,-0.02250928066929718,-0.022154391009121328,-0.02037539631751594,-0.018449873
2023-03-10,-0.0189580451399126,-0.01809534366475117,-0.018220314676341318,-0.018091655982385064,-0.017255914551921495,-0.014709489293924162,-0.01756795097962582,-0.017426276832246457,-0.01725720634681469,-0.014429451
2023-03-13,-0.0016068337328510643,-0.0016439067581562718,-0.0016435170531359795,-0.0016268956401348969,-0.0014666777093427321,-0.001293184233321753,-0.001707447983311993,-0.0015406255562305108,-0.0015469331174930204,-0.0014251424
2023-03-14,0.011153551752413003,0.013742445172680888,0.013724390176668886,0.014130645313225325,0.013013075901195877,0.013028622108710463,0.018487221200812327,0.017690191352531078,0.014577076455637845,0.016530052
2023-03-15,-0.0031827920008822732,-0.004099181502940615,-0.004128295190933503,-0.004339787940531802,-0.004186309420761929,-0.004660141424948694,-0.006346114430240233,-0.006220615555541029,-0.004700339498545219,-0.0062543905
2023-03-16,0.01539754227146725,0.014667384495846626,0.014660336228917855,0.015506338882991936,0.014062329310299236,0.013507848396386581,0.01718236691357127,0.015410401290509806,0.014930751904026401,0.017544951
2023-03-17,-0.00875026943568895,-0.008820403120779773,-0.008913040721472802,-0.009368718997370615,-0.008846094047547003,-0.009988640224565271,-0.011002205772965916,-0.009965369308930178,-0.009489851735574107,-0.011692522
2023-03-20,0.008693057374474011,0.007746532525363663,0.00785141725954538,0.008422622138949842,0.008266360301569346,0.008626294964331408,0.00884328719009916,0.008082274167924267,0.00824846618808247,0.0096154434
2023-03-21,0.011317096454976515,0.010627616642469482,0.010555942804157548,0.011128946221858033,0.010354314774681635,0.010772030550630444,0.011907560007692415,0.011059951222263198,0.010895687559266643,0.013130666
2023-03-22,-0.0201486793031949,-0.017146228694641285,-0.017181030889199554,-0.017484832744334284,-0.01631611974063769,-0.015283147234646815,-0.01582893347340078,-0.015107099740321945,-0.016288818118868457,-0.017046505
2023-03-23,0.004127896981787938,0.003069930738699073,0.0030639959292733856,0.003131417419793187,0.0029246149450546386,0.003107780031960635,0.0025956819693508095,0.0024362265560108325,0.002876727654170085,0.0027034106
2023-03-24,0.004014548373292134,0.005200154455218729,0.0051577113607734985,0.005578314373287653,0.0058231128124168734,0.006146191584662211,0.006212266644165346,0.005642736580252764,0.005663755786517639,0.0065619918
2023-03-27,0.0015847880625278205,0.0016936447955642605,0.0016818208128615156,0.0017795920893238406,0.0018540269207942474,0.0018104979206391909,0.0017818485205522273,0.0016915568472109365,0.0017530601074707702,0.0018699202
2023-03-28,-0.002134484437957398,-0.0021700782933783266,-0.0021952993594791903,-0.0022921641918778376,-0.002450275067650926,-0.002377829145310729,-0.002168411677287602,-0.0021609408399927525,-0.002254467763717483,-0.0022446078
2023-03-29,0.020353619807796385,0.016467174064540246,0.016379389088162558,0.017037049816429038,0.016430650967975583,0.01593970141743409,0.014476581775930574,0.013962137632081944,0.015736465688863763,0.014534807
2023-03-30,0.009857185850632331,0.0070644813629630624,0.007025376225356258,0.007263517211200623,0.006893325703823631,0.0070204300872693534,0.006009722449623426,0.005676915018757458,0.006656002607344663,0.0058551779
2023-03-31,0.028040476309662152,0.020524657085167597,0.020572144810787996,0.020473613353651308,0.019259187323811093,0.018347688593599264,0.015220265650109947,0.013852833200189032,0.017923550534573465,0.014094639
2023-04-03,0.007607711144523263,0.006030934238009696,0.006007715267605597,0.005900036747299834,0.005516410298844635,0.0042554333945654796,0.0043034757497183666,0.0037593912939775263,0.004969128534102931,0.0038106383
2023-04-04,-0.011099986803916054,-0.009682355788837547,-0.009935460421088995,-0.00921112333701321,-0.008422821382383667,-0.007592645103108756,-0.006654939799885585,-0.005698564534864345,-0.007878434710624787,-0.0055481092
2023-04-05,-0.005169433757281402,-0.004567025337008083,-0.004584481569870862,-0.004366801000936135,-0.003927200301874751,-0.0031227855271644617,-0.003273250970918394,-0.0027252740511434824,-0.0036430452306268827,-0.0026182149
2023-04-06,0.0057051067825162295,0.005974551241556932,0.005928375280350772,0.005849131187319666,0.005474831999987651,0.004726845325575602,0.004912242144013814,0.004046070342807382,0.005194919984897421,0.0039007747
2023-04-10,0.0016592504916499503,0.0016217787826905668,0.0016122569274933734,0.0015764983056963623,0.0014820279867623566,0.001297109715006417,0.0013066199666640183,0.0010650249678632478,0.0013939360468140079,0.0010263588
2023-04-11,0.0003922851913185267,0.0003821552095573806,0.00037509571338992145,0.00037979140544047534,0.0003758346679627182,0.00033662706349981314,0.00033702107191707756,0.0002756775274212277,0.00034890914057576316,0.00026872671
2023-04-12,-0.007846006903218074,-0.006875983810977609,-0.007000246766969253,-0.006574201273191142,-0.005718866176389724,-0.005418020297123753,-0.0054501696022722125,-0.004456507715742647,-0.005782892045789435,-0.0040759903
2023-04-13,0.026525956928771126,0.024815118234198658,0.024702337009531252,0.02284028265399793,0.018268699478382607,0.018024028153654476,0.018631774439229865,0.018422208114829374,0.02042074586065435,0.013282542
2023-04-14,-0.0034455559829676095,-0.003633264942455957,-0.0036109366042836703,-0.0035277917188872494,-0.003027600449835654,-0.0029798484477507456,-0.0033857715535587068,-0.0033310339586657247,-0.003331701374172769,-0.0024427922
2023-04-17,0.006810314190339989,0.0061515444692878465,0.0062804330720693975,0.005849168298420857,0.005045304040860665,0.004945590692441724,0.005061851507818957,0.005107353829940156,0.005437047837525738,0.0035884826
2023-04-18,0.0004931557617315177,0.0006845876364539896,0.0006510219373657657,0.0007575285634458968,0.0008024825041498987,0.0007429796259053166,0.000899928718468069,0.0009356365669269319,0.0007896248479449416,0.00065203869
2023-04-19,-0.0006911334338553956,-0.000457068798715885,-0.00045963537471350617,-0.00040902605614722657,-0.00034324256101613774,-0.0003676851722550428,-0.00025564787969901346,-0.00027489011709058036,-0.00036327791957345434,-0.00016894829
2023-04-20,-0.009839040348362613,-0.008375894621527154,-0.008322837862282795,-0.008310936970228583,-0.007923326923637482,-0.0076652601086883345,-0.007809295101246503,-0.007927545019404491,-0.008037070341519306,-0.0054570843
2023-04-21,0.0014495188495020396,0.0012693416549404432,0.0012650281336480489,0.0012374594769561727,0.0011666906561109325,0.0012023977068420025,0.0011256627270662333,0.0011366904646414766,0.0011959696716674116,0.00077703491
2023-04-24,0.002029880063856451,0.0016206807907370136,0.0016135167051139242,0.0015629949370350373,0.0014521068308842098,0.0010014281333268532,0.0015488220524272585,0.0014565825534025706,0.0014553595132652845,0.0010430841
2023-04-25,-0.025567959725749084,-0.02470407019314291,-0.024566790473774424,-0.024114154347175183,-0.022954359832337727,-0.02293521712823334,-0.023776728814349706,-0.02336912523609417,-0.023725027523162887,-0.015873833
