date,persistence__both,persistence__long_only,har__both,har__long_only,shar__both,shar__long_only,har_rv_iv__both,har_rv_iv__long_only,har_x_lasso__both,har_x_lasso__long_only,hgb__both,hgb__long_only,lstm__both,lstm__long_only,lstm_x__both,lstm_x__long_only,combination__both,combination__long_only,always_short__both,always_long__both,always_long__long_only
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000177890167783454,-0.000177890167783454,-0.000177890167783454
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004473154182117604,-0.0009058979267771013,-0.0009058979267771013
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019672301629566265,-0.00019672301629566265,0.0,0.0,0.0,0.0,0.0,0.0,0.0007628320079945207,-0.001852088504954532,-0.001852088504954532
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008731125120939575,-0.0008731125120939575,0.0,0.0,0.0,0.0,0.0,0.0,0.0010907437403671813,-0.0014688300237629284,-0.0014688300237629284
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011194225121452007,-0.0011194225121452007,0.0,0.0,0.0,0.0,0.0,0.0,0.0019086420564773023,-0.002117089606307908,-0.002117089606307908
2024-03-25,0.0,0.0,-0.00019743142797079845,-0.00019743142797079845,-0.00019743142797079845,-0.00019743142797079845,-0.00019743142797079845,-0.00019743142797079845,0.0,0.0,-0.0031621330567883493,-0.0031621330567883493,-0.00019743142797079845,-0.00019743142797079845,0.0,0.0,-0.00019743142797079845,-0.00019743142797079845,0.009097353185006806,-0.00978161608480125,-0.00978161608480125
2024-03-26,0.0,0.0,-0.001463007928092011,-0.001463007928092011,-0.001463007928092011,-0.001463007928092011,-0.001463007928092011,-0.001463007928092011,0.0,0.0,-0.0032130340951550653,-0.0032130340951550653,-0.001463007928092011,-0.001463007928092011,0.0,0.0,-0.001463007928092011,-0.001463007928092011,0.005216553352453044,-0.005999275298380776,-0.005999275298380776
2024-03-27,0.0,0.0,-0.00023633997479007552,-0.00023633997479007552,-0.00023633997479007552,-0.00023633997479007552,-0.00023633997479007552,-0.00023633997479007552,0.0,0.0,-0.0009458502256555542,-0.0009458502256555542,-0.00023633997479007552,-0.00023633997479007552,0.0,0.0,-0.00023633997479007552,-0.00023633997479007552,-0.001151050101840061,-0.001266218757203065,-0.001266218757203065
2024-03-28,0.0,0.0,0.0011679417407993715,0.0011679417407993715,0.0011679417407993715,0.0011679417407993715,0.0011679417407993715,0.0011679417407993715,0.0,0.0,0.004193808084264142,0.004193808084264142,0.0011679417407993715,0.0011679417407993715,0.0,0.0,0.0011679417407993715,0.0011679417407993715,-0.008328659961332302,0.008122107617368738,0.008122107617368738
2024-04-01,0.0,0.0,-0.002405231043608957,-0.002405231043608957,-0.002405231043608957,-0.002405231043608957,-0.002405231043608957,-0.002405231043608957,0.0,0.0,-0.010208201658937727,-0.010208201658937727,-0.002405231043608957,-0.002405231043608957,0.0,0.0,-0.002405231043608957,-0.002405231043608957,0.015508795036732251,-0.016378402210821524,-0.016378402210821524
2024-04-02,0.0,0.0,0.001437883783963512,0.001437883783963512,0.001437883783963512,0.001437883783963512,0.001437883783963512,0.001437883783963512,0.0,0.0,0.007873775947540438,0.007873775947540438,0.001437883783963512,0.001437883783963512,0.0,0.0,0.001437883783963512,0.001437883783963512,-0.011367111062181835,0.008926079853337501,0.008926079853337501
2024-04-03,0.0,0.0,-0.000981466821520149,-0.000981466821520149,-0.000981466821520149,-0.000981466821520149,-0.000981466821520149,-0.000981466821520149,0.0,0.0,-0.006229800927800611,-0.006229800927800611,-0.000981466821520149,-0.000981466821520149,0.0,0.0,-0.000981466821520149,-0.000981466821520149,0.00767378333830664,-0.008492506409870992,-0.008492506409870992
2024-04-04,0.0,0.0,0.006390816114330175,0.006390816114330175,0.006390816114330175,0.006390816114330175,0.006390816114330175,0.006390816114330175,0.0,0.0,0.04315190233338407,0.04315190233338407,0.006390816114330175,0.006390816114330175,0.0,0.0,0.006390816114330175,0.006390816114330175,-0.05996107897054045,0.05475302202807118,0.05475302202807118
2024-04-05,0.0,0.0,0.0007837980623675028,0.0007837980623675028,0.0007837980623675028,0.0007837980623675028,0.0007837980623675028,0.0007837980623675028,0.0,0.0,0.008170688077873392,0.008170688077873392,0.0007837980623675028,0.0007837980623675028,0.0,0.0,0.0007837980623675028,0.0007837980623675028,-0.014982862113383325,0.010732453570166323,0.010732453570166323
2024-04-08,-0.00017730640653099917,-0.00017730640653099917,-0.004760935365412421,-0.004760935365412421,-0.00493824177194342,-0.00493824177194342,-0.004760935365412421,-0.004760935365412421,0.0,0.0,-0.037288495148735445,-0.037288495148735445,-0.004760935365412421,-0.004760935365412421,0.0,0.0,-0.004760935365412421,-0.004760935365412421,0.047136025696342246,-0.04776051273521984,-0.04776051273521984
2024-04-09,-0.0004491645048217389,-0.0004491645048217389,-0.0002642523869801528,-0.0002642523869801528,-0.0007134168918018917,-0.0007134168918018917,-0.0002642523869801528,-0.0002642523869801528,0.0,0.0,-0.0022969941868465583,-0.0022969941868465583,-0.0002642523869801528,-0.0002642523869801528,0.0,0.0,-0.0002642523869801528,-0.0002642523869801528,0.002885131679083897,-0.0038315026609599895,-0.0038315026609599895
2024-04-10,1.665259885573486e-05,1.665259885573486e-05,-0.00018522460913221304,-0.00018522460913221304,4.111375348728384e-05,4.111375348728384e-05,-0.00018522460913221304,-0.00018522460913221304,0.0,0.0,0.0006516985177700141,0.0006516985177700141,2.4461154631548978e-05,2.4461154631548978e-05,0.0,0.0,2.4461154631548978e-05,2.4461154631548978e-05,-0.00877140768816718,0.0024368145499253004,0.0024368145499253004
2024-04-11,-0.00016998532780842544,-0.00016998532780842544,-0.0001910685411804794,-0.0001910685411804794,-1.1936030067439038e-05,-1.1936030067439038e-05,-0.0001910685411804794,-0.0001910685411804794,0.0,0.0,0.0012925768314507164,0.0012925768314507164,0.00015804929774098644,0.00015804929774098644,0.0,0.0,0.00015804929774098644,0.00015804929774098644,-0.004302778270102228,-0.0006645228439798264,-0.0006645228439798264
2024-04-12,0.013963738192076034,0.013963738192076034,0.016042768815759254,0.016042768815759254,0.02082949922296909,0.02082949922296909,0.016042768815759254,0.016042768815759254,0.0,0.0,0.05085933264881261,0.05085933264881261,0.006865761030893054,0.006865761030893054,0.0,0.0,0.006865761030893054,0.006865761030893054,-0.09035411546137098,0.08197946812073177,0.08197946812073177
2024-04-15,0.0045868617671827325,0.0045868617671827325,0.004826791080891411,0.004826791080891411,0.006284752113939275,0.006284752113939275,0.004826791080891411,0.004826791080891411,0.0,0.0,0.0138765006878135,0.0138765006878135,0.0016978903467565437,0.0016978903467565437,0.0,0.0,0.0016978903467565437,0.0016978903467565437,-0.030486899982023502,0.023526582435274803,0.023526582435274803
2024-04-16,-0.0049202399927742125,-0.0049202399927742125,-0.004082259622051086,-0.004082259622051086,-0.005399928941976198,-0.005399928941976198,-0.004082259622051086,-0.004082259622051086,0.0,0.0,-0.00435084340074877,-0.00435084340074877,-0.000479688949201986,-0.000479688949201986,0.0,0.0,-0.000479688949201986,-0.000479688949201986,0.014344870571395028,-0.01613262733929724,-0.01613262733929724
2024-04-17,-0.006860043433309109,-0.006860043433309109,-0.006835024074542465,-0.006835024074542465,-0.008930573274353783,-0.008930573274353783,-0.006835024074542465,-0.006835024074542465,0.0,0.0,-0.016005871347286555,-0.016005871347286555,-0.0022316933152762277,-0.0022316933152762277,0.0,0.0,-0.0022316933152762277,-0.0022316933152762277,0.02863155214461441,-0.03373070580168528,-0.03373070580168528
2024-04-18,0.0005987975166161902,0.0005987975166161902,0.0035620428749139708,0.0035620428749139708,0.004974692982294148,0.004974692982294148,0.0035620428749139708,0.0035620428749139708,0.0,0.0,0.017779142117638053,0.017779142117638053,0.002585942529062259,0.002585942529062259,0.0,0.0,0.002585942529062259,0.002585942529062259,-0.023401699824262774,0.01866057152925406,0.01866057152925406
2024-04-19,-0.00010628983447666368,-0.00010628983447666368,0.0003796148176214038,0.0003796148176214038,0.0006098061504899099,0.0006098061504899099,0.0003796148176214038,0.0003796148176214038,0.0,0.0,-0.003720550445868478,-0.003720550445868478,9.167618913061042e-05,9.167618913061042e-05,0.0,0.0,9.167618913061042e-05,9.167618913061042e-05,-0.005372832028779332,-0.004017671358036881,-0.004017671358036881
2024-04-22,-0.01030342316813799,-0.01030342316813799,0.00010317788418947273,0.00010317788418947273,-0.00037519176809559335,-0.00037519176809559335,0.00010317788418947273,0.00010317788418947273,0.0,0.0,0.006888689516961258,0.006888689516961258,0.00164889134218096,0.00164889134218096,0.0,0.0,0.00164889134218096,0.00164889134218096,0.008514105021616166,-0.010731591107972976,-0.010731591107972976
2024-04-23,-0.004358920447692394,-0.004358920447692394,-0.004991977212708314,-0.004991977212708314,-0.00656649043274474,-0.00656649043274474,-0.004991977212708314,-0.004991977212708314,0.0,0.0,-0.01602055232335507,-0.01602055232335507,-0.002669567683398536,-0.002669567683398536,0.0,0.0,-0.002669567683398536,-0.002669567683398536,0.019611320449411468,-0.023318381100105486,-0.023318381100105486
2024-04-24,-0.009185502277804717,-0.009185502277804717,-0.011424089842370547,-0.011424089842370547,-0.014684495850156905,-0.014684495850156905,-0.011424089842370547,-0.011424089842370547,0.0,0.0,-0.027226792667854063,-0.027226792667854063,-0.005263045962355491,-0.005263045962355491,0.0,0.0,-0.005263045962355491,-0.005263045962355491,0.03779836567287344,-0.04143510410162971,-0.04143510410162971
2024-04-25,0.004222132564260053,0.004222132564260053,0.0029109773428596776,0.0029109773428596776,0.005286088784666261,0.005286088784666261,0.0029109773428596776,0.0029109773428596776,0.0,0.0,0.014132024369693467,0.014132024369693467,0.0,0.0,0.0,0.0,0.0,0.0,-0.025848683256022763,0.020086576431010732,0.020086576431010732
2024-04-26,-0.008477267708803828,-0.008477267708803828,-0.004782364957576958,-0.004782364957576958,-0.007210589698243812,-0.007210589698243812,-0.004782364957576958,-0.004782364957576958,0.0,0.0,-0.014176292330846782,-0.014176292330846782,0.0,0.0,0.0,0.0,0.0,0.0,0.024128466589548352,-0.030631347819476455,-0.030631347819476455
2024-04-29,-0.006026705890916846,-0.006026705890916846,-0.0017615603641350937,-0.0017615603641350937,-0.002092884064271682,-0.002092884064271682,-0.0017615603641350937,-0.0017615603641350937,0.0,0.0,0.0010325079875381268,0.0010325079875381268,0.0,0.0,0.0,0.0,0.0,0.0,0.015571857430814674,-0.017797529383654188,-0.017797529383654188
2024-04-30,0.020696217318558457,0.020696217318558457,0.009297535502805916,0.009297535502805916,0.01279545966325648,0.01279545966325648,0.009297535502805916,0.009297535502805916,0.0,0.0,0.008876645763573917,0.008876645763573917,0.0,0.0,0.0,0.0,0.0,0.0,-0.07019909139932541,0.06045048729636818,0.06045048729636818
2024-05-01,-0.003995094359380037,-0.003995094359380037,0.00020196832463336808,0.00020196832463336808,0.001726202071360764,0.001726202071360764,0.00020196832463336808,0.00020196832463336808,0.0,0.0,0.0024293716120130523,0.0024293716120130523,0.0,0.0,0.0,0.0,0.0,0.0,0.012073692178976017,-0.01861273891145898,-0.01861273891145898
2024-05-02,-0.000543671828227535,-0.000543671828227535,0.001047241835563512,0.001047241835563512,0.0001552734011667598,0.0001552734011667598,0.001047241835563512,0.001047241835563512,0.0,0.0,-0.004222480674050466,-0.004222480674050466,0.0,0.0,0.0,0.0,0.0,0.0,-0.005552255548302533,-0.0012653008485492463,-0.0012653008485492463
2024-05-03,-0.014943032537429509,-0.014943032537429509,-0.009901498719420986,-0.009901498719420986,-0.014591983676783557,-0.014591983676783557,-0.009901498719420986,-0.009901498719420986,0.0,0.0,-0.0070908813980697216,-0.0070908813980697216,0.0,0.0,0.0,0.0,0.0,0.0,0.024613285853702472,-0.03141731376104231,-0.03141731376104231
2024-05-06,0.004874422861280664,0.004874422861280664,0.0028573586234835863,0.0028573586234835863,0.003656095039061342,0.003656095039061342,0.0028573586234835863,0.0028573586234835863,0.0,0.0,-0.00017426194315106646,-0.00017426194315106646,-0.00017426194315106646,-0.00017426194315106646,0.0,0.0,-0.00017426194315106646,-0.00017426194315106646,-0.016337441108807298,0.010043841804093637,0.010043841804093637
2024-05-07,-0.006514991374793906,-0.006514991374793906,-0.0053767088805735455,-0.0053767088805735455,-0.008156081790241923,-0.008156081790241923,-0.0053767088805735455,-0.0053767088805735455,0.0,0.0,-0.002035537402948868,-0.002035537402948868,-0.002035537402948868,-0.002035537402948868,0.0,0.0,-0.0018339644977302563,-0.0018339644977302563,0.007611595552418095,-0.009050971115167098,-0.009050971115167098
2024-05-08,-0.008263539583521976,-0.008263539583521976,-0.005780875863767979,-0.005780875863767979,-0.005780875863767978,-0.005780875863767978,-0.005780875863767979,-0.005780875863767979,0.0,0.0,-0.0033332019070462906,-0.0033332019070462906,-0.0031226594461480424,-0.0031226594461480424,0.0,0.0,-0.0015334112091324142,-0.0015334112091324142,0.018907673748196473,-0.02034039698815602,-0.02034039698815602
2024-05-09,-0.007267718021200255,-0.007267718021200255,-0.0024545539703796286,-0.0024545539703796286,-0.0024545539703796286,-0.0024545539703796286,-0.0024545539703796286,-0.0024545539703796286,0.0,0.0,-0.003250113035526767,-0.003250113035526767,-0.002129410570720325,-0.002129410570720325,0.0,0.0,-0.0010456670329566239,-0.0010456670329566239,0.01730488121847428,-0.022442558635727517,-0.022442558635727517
2024-05-10,0.0007451045086414402,0.0007451045086414402,-0.0018484377263962464,-0.0018484377263962464,-0.0018484377263962464,-0.0018484377263962464,-0.0018484377263962464,-0.0018484377263962464,0.0,0.0,-0.0021623490106373925,-0.0021623490106373925,-0.0014167288308148378,-0.0014167288308148378,0.0,0.0,-0.0006956979801791486,-0.0006956979801791486,-0.006301302165390308,0.004072777981101806,0.004072777981101806
2024-05-13,-0.00627403392207482,-0.00627403392207482,-0.0006010842835444218,-0.0006010842835444218,-0.0006010842835444218,-0.0006010842835444218,-0.0006010842835444218,-0.0006010842835444218,-0.0002018600665525451,-0.0002018600665525451,-0.002070133430659866,-0.002070133430659866,-0.0012240562119035835,-0.0012240562119035835,0.0,0.0,-0.0008029443500969668,-0.0008029443500969668,0.020503989820834526,-0.021590510635017584,-0.021590510635017584
2024-05-14,0.004197852544881874,0.004197852544881874,8.300805724787039e-05,8.300805724787039e-05,8.300805724787039e-05,8.300805724787039e-05,8.300805724787039e-05,8.300805724787039e-05,-0.00033493050601560035,-0.00033493050601560035,-0.00026639011774821914,-0.00026639011774821914,0.00016903873698570132,0.00016903873698570132,0.0,0.0,-0.00025192244876772997,-0.00025192244876772997,-0.016561902908799535,0.013398100992770043,0.013398100992770043
2024-05-15,0.0020455143855543974,0.0020455143855543974,0.0010281660184218138,0.0010281660184218138,0.0010281660184218138,0.0010281660184218138,0.0010281660184218138,0.0010281660184218138,0.0004810341644780249,0.0004810341644780249,0.00433980573699169,0.00433980573699169,0.0020937712666453155,0.0020937712666453155,-0.00015850505869490923,-0.00015850505869490923,0.001667705241594748,0.001667705241594748,-0.015232467558298154,0.009509500088040138,0.009509500088040138
2024-05-16,-0.0010442010147134223,-0.0010442010147134223,-0.0007135232079171419,-0.0007135232079171419,-0.0007135232079171419,-0.0007135232079171419,-0.0007135232079171419,-0.0007135232079171419,-0.0025373106728176003,-0.0025373106728176003,-0.005754063443184155,-0.005754063443184155,-0.0014530283670672686,-0.0014530283670672686,-0.0016819041910303297,-0.0016819041910303297,-0.0015689296897044127,-0.0015689296897044127,0.0032703855298138913,-0.005956153789734149,-0.005956153789734149
2024-05-17,-0.010317082062984219,-0.010317082062984219,-0.0032616014277202362,-0.0032616014277202362,-0.0032616014277202362,-0.0032616014277202362,-0.0032616014277202362,-0.0032616014277202362,-0.005005749599588832,-0.005005749599588832,-0.01788059162516121,-0.01788059162516121,-0.006641969516841484,-0.006641969516841484,-0.0022735569820105475,-0.0022735569820105475,-0.005993794045298521,-0.005993794045298521,0.037023236258651324,-0.041835786042551934,-0.041835786042551934
2024-05-20,-0.001262496508924826,-0.001262496508924826,-0.0009681011967425897,-0.0009681011967425897,-0.0009681011967425897,-0.0009681011967425897,-0.0009681011967425897,-0.0009681011967425897,-0.0018078241117426312,-0.0018078241117426312,-0.0051564906888462315,-0.0051564906888462315,-0.001819480969754472,-0.001819480969754472,-0.001029856885872751,-0.001029856885872751,-0.00174606842261247,-0.00174606842261247,0.007628725979625377,-0.0081929129300673,-0.0081929129300673
2024-05-21,0.002205450472018258,0.002205450472018258,-0.0006509590902872423,-0.0006509590902872423,-0.0006509590902872424,-0.0006509590902872424,-0.0006509590902872423,-0.0006509590902872423,-0.0021582542624603482,-0.0021582542624603482,0.00017763742398040666,0.00017763742398040666,0.00011083036343704716,0.00011083036343704716,-0.0023630161150917325,-0.0023630161150917325,-0.00044619723765585806,-0.00044619723765585806,-0.012896933419037124,0.00954404587722327,0.00954404587722327
2024-05-22,-0.0030905773472197817,-0.0030905773472197817,-0.0010839375572714268,-0.0010839375572714268,-0.0010839375572714268,-0.0010839375572714268,-0.0010839375572714268,-0.0010839375572714268,-0.00031571725346251576,-0.00031571725346251576,-0.004253650288982436,-0.004253650288982436,-0.0022331837301826428,-0.0022331837301826428,0.00030206726617099046,0.00030206726617099046,-0.0017017220769049329,-0.0017017220769049329,0.014082661701181007,-0.01773917436727048,-0.01773917436727048
2024-05-23,-0.0006232555473464753,-0.0006232555473464753,-0.001164553887636598,-0.001164553887636598,-0.001164553887636598,-0.001164553887636598,-0.001164553887636598,-0.001164553887636598,-0.0019368437102500078,-0.0019368437102500078,-0.0041642116510355025,-0.0041642116510355025,-0.001710020084737659,-0.001710020084737659,-0.0013918248652160926,-0.0013918248652160926,-0.0017095727326705134,-0.0017095727326705134,0.0013374184933180415,-0.006476309279904785,-0.006476309279904785
2024-05-24,-0.0010319570410589197,-0.0010319570410589197,-0.003910772988496515,-0.003910772988496515,-0.003910772988496516,-0.003910772988496516,-0.003910772988496515,-0.003910772988496515,-0.005361734584807268,-0.005361734584807268,-0.009136412022329038,-0.009136412022329038,-0.004824373582957727,-0.004824373582957727,-0.004437900092920886,-0.004437900092920886,-0.004834607480382898,-0.004834607480382898,0.005150750429461881,-0.013217551034778988,-0.013217551034778988
2024-05-28,-0.0036544462793064872,-0.0036544462793064872,-0.0025688150494743876,-0.0025688150494743876,-0.002568815049474387,-0.002568815049474387,-0.0025688150494743876,-0.0025688150494743876,-0.0022748990979055885,-0.0022748990979055885,-0.009142104679753078,-0.009142104679753078,-0.0045223065646464436,-0.0045223065646464436,-0.0012149639249076159,-0.0012149639249076159,-0.003628750222472361,-0.003628750222472361,0.013398312819049959,-0.014072172954277958,-0.014072172954277958
2024-05-29,0.004055814344863415,0.004055814344863415,0.009596863326537175,0.009596863326537175,0.009596863326537175,0.009596863326537175,0.009596863326537175,0.009596863326537175,0.012666096666091288,0.012666096666091288,0.019931980278130906,0.019931980278130906,0.01129888543205957,0.01129888543205957,0.010777363792990918,0.010777363792990918,0.011485596199637545,0.011485596199637545,-0.02474530937159986,0.018178607750547766,0.018178607750547766
