date,target,persistence,har,shar,har_rv_iv,har_x_lasso,hgb,lstm,lstm_x,combination
2022-10-13,0.19533649263621686,0.301046489396,0.21186268265925634,0.210240298084612,0.2115997146654467,0.2076847236480804,0.16515868500876948,0.19428032636642456,0.21395891904830933,0.20211219278298556
2022-10-14,0.18649232735675858,0.299432320538,0.21984508402116495,0.21665866029082598,0.21940810569494984,0.21714584311034815,0.16515868500876948,0.20798790454864502,0.21166208386421204,0.20826662379127361
2022-10-17,0.18889165231905936,0.169466832096,0.1742018496928484,0.17449477916713274,0.17424293288137327,0.19110818313668293,0.15868960061077858,0.20247499644756317,0.20642396807670593,0.1830909014304407
2022-10-18,0.18472033384993544,0.212358224511,0.18973973988632786,0.18846699131842615,0.18952134680346078,0.20809758601531003,0.17008964537944907,0.20302508771419525,0.19994011521339417,0.1926972160472233
2022-10-19,0.1829281996700793,0.176343023448,0.17778866194302623,0.1773557351852556,0.17773948294575276,0.20410219743726368,0.17150488325498467,0.1989731788635254,0.19509270787239075,0.1860795496431713
2022-10-20,0.18052243856139435,0.199325348505,0.17843294518454317,0.17863551856283136,0.17833682036483178,0.19832581960037665,0.17150488325498467,0.19621124863624573,0.19096410274505615,0.18463019119269566
2022-10-21,0.1757573514203716,0.213652013516,0.17866781710721835,0.17931219711093638,0.17859918419844656,0.19642590672607121,0.17150488325498467,0.19363558292388916,0.18718743324279785,0.18361900065204914
2022-10-24,0.16984213441553306,0.221448542328,0.1845852461943371,0.18500279091773036,0.18444601213589176,0.20024786704396927,0.17150488325498467,0.19384926557540894,0.18306654691696167,0.1861003731484691
2022-10-25,0.169437907810734,0.132051873527,0.14975205105200412,0.14974099612637395,0.14989453676899547,0.1697847313568805,0.15868960061077858,0.18294060230255127,0.18427661061286926,0.16358273269006474
2022-10-26,0.16565937843894188,0.168870974825,0.16184764259238843,0.16221633470942165,0.1617786449955461,0.17736628288307257,0.17150488325498467,0.17917701601982117,0.18270695209503174,0.17094253665003806
2022-10-27,0.16167243931097522,0.187673550394,0.16761089582788158,0.1667337146237457,0.16744327674978893,0.18163501714044858,0.17150488325498467,0.17864295840263367,0.18191426992416382,0.173640716560521
2022-10-28,0.162051338017978,0.109464676769,0.13509365837265033,0.13414406041683072,0.1352426506368766,0.15623671108004572,0.15868960061077858,0.16833195090293884,0.1818287968635559,0.1527953469833824
2022-10-31,0.16408635652025355,0.150188753629,0.14428544643103516,0.14404085976361025,0.1443463641747938,0.158349054909398,0.15868960061077858,0.16417494416236877,0.1774289608001709,0.1559021758360222
2022-11-01,0.16347494962519046,0.158321349353,0.1489513269063774,0.14623183622227898,0.14895206113697357,0.15696882688829322,0.15868960061077858,0.16296783089637756,0.1751926839351654,0.15685059522803496
2022-11-02,0.1513530685242627,0.308059695022,0.20723476884914732,0.2067438721698284,0.2065050024000201,0.17916310351198705,0.1845381980533206,0.18126896023750305,0.17334631085395813,0.19125717372510925
2022-11-03,0.14783949599577156,0.183412364473,0.16514428888979624,0.16575930340964495,0.1648476085810936,0.1585249358924653,0.1655239379408143,0.18125715851783752,0.17452722787857056,0.1679406373014604
2022-11-04,0.13853339260508188,0.2702769426,0.2041974610736927,0.20479759223555555,0.20330847230950655,0.18358091625528847,0.15803914237322275,0.1938803493976593,0.17512494325637817,0.18898983955732906
2022-11-07,0.13950562777406708,0.126554177814,0.15508832235128975,0.15519466931617243,0.1547793256548285,0.15621282518922586,0.1641087000652787,0.18654443323612213,0.17651283740997314,0.16406301617469868
2022-11-08,0.1367995526478554,0.178614656221,0.17368930222194387,0.17378820979536425,0.17323551917912133,0.16163342311381743,0.15844363305918133,0.18689996004104614,0.17873230576515198,0.17234605045366092
2022-11-09,0.13421320288393895,0.166829290479,0.1606857879900785,0.16063960018754983,0.1604926843766204,0.1641806695710753,0.1641087000652787,0.18260082602500916,0.17870527505874634,0.1673447918963369
2022-11-10,0.13032597690777292,0.178631264173,0.16437745598733733,0.16445801280721103,0.16390236896052485,0.1569032690264311,0.1565287732658617,0.18057215213775635,0.1938995122909546,0.1686630777822967
2022-11-11,0.13847987233710232,0.149205677683,0.147627347771558,0.14828474179728032,0.1470561275532149,0.14434073638729822,0.15212531702280765,0.17176297307014465,0.1919032335281372,0.15758578244720584
2022-11-14,0.1505309586634808,0.136907317339,0.14518844214368543,0.14483497496615763,0.14483737423868917,0.14040266752108915,0.15206349223382,0.16433151066303253,0.18661722540855408,0.15403938388214683
2022-11-15,0.14699729966666245,0.218249944769,0.1750676722372463,0.17558251080971454,0.17418994661587503,0.15782013848083737,0.15206349223382,0.17131899297237396,0.18209269642829895,0.16973363568259517
2022-11-16,0.14924877067116954,0.111213620459,0.13644049316705906,0.13553346365595786,0.13631379516571557,0.1466862100959113,0.16578756659410113,0.16179727017879486,0.1801873743534088,0.15182088188727835
