date,target,persistence,har,shar,har_rv_iv,har_x_lasso,hgb,lstm,lstm_x,combination
2022-10-13,0.19533649263621686,0.301046489396,0.21227565698550716,0.21118496338202494,0.21128478062395753,0.2101785165305377,0.17452978187736792,0.18872803449630737,0.1958465874195099,0.20057547447360177
2022-10-14,0.18649232735675858,0.299432320538,0.22011745629124385,0.21657293821516346,0.2217952412617673,0.20470009120447905,0.17133620547080622,0.19894668459892273,0.21623176336288452,0.20710005434360962
2022-10-17,0.18889165231905936,0.169466832096,0.1741464906118513,0.17452301438181983,0.17461276348778865,0.1753651358095743,0.15735461101105924,0.19523417949676514,0.2144276201725006,0.18080911642447986
2022-10-18,0.18472033384993544,0.212358224511,0.1897870273338218,0.1883104146932832,0.19127933432726354,0.1879743257468816,0.15735461101105924,0.196433424949646,0.20843324065208435,0.18851033981629142
2022-10-19,0.1829281996700793,0.176343023448,0.17773613839279911,0.17718072979286706,0.17953520564975917,0.1895598895598328,0.16651510586603357,0.1942082792520523,0.2020823359489441,0.18383109778032686
2022-10-20,0.18052243856139435,0.199325348505,0.17856842026495112,0.17873135391606773,0.17918811401449602,0.19117888075639108,0.16984586712294952,0.1928153783082962,0.19651779532432556,0.18383511567249675
2022-10-21,0.1757573514203716,0.213652013516,0.1789065081336176,0.17971289040675842,0.17884548238528208,0.18967711825447198,0.16984586712294952,0.19125336408615112,0.19168099761009216,0.18284603257133186
2022-10-24,0.16984213441553306,0.221448542328,0.18479101275118767,0.18520071060587415,0.18562628875272902,0.19348569390297446,0.16984586712294952,0.19159281253814697,0.1879584789276123,0.18550012351449632
2022-10-25,0.169437907810734,0.132051873527,0.1497874813161744,0.1498943844903518,0.1489038705697016,0.16284715877044853,0.1617320374924812,0.18352431058883667,0.18432796001434326,0.1630024576060482
2022-10-26,0.16565937843894188,0.168870974825,0.16198601136399063,0.16235534310196248,0.16231971107611315,0.16281735836451622,0.15735461101105924,0.18075980246067047,0.18500453233718872,0.16751390995935728
2022-10-27,0.16167243931097522,0.187673550394,0.16780753175551844,0.16677842383142782,0.16871564199536027,0.17392184623818563,0.1687093180562027,0.17990566790103912,0.1832474172115326,0.17272654956989525
2022-10-28,0.162051338017978,0.109464676769,0.13517347365378532,0.13439447472896152,0.13458326493045808,0.14658287357883729,0.162868586559228,0.17164020240306854,0.18275180459022522,0.1525706686349377
2022-10-31,0.16408635652025355,0.150188753629,0.1445506196022749,0.14422695404324723,0.144144673032241,0.15154397829094196,0.16054818741762095,0.16819122433662415,0.1819477081298828,0.156450477836119
2022-11-01,0.16347494962519046,0.158321349353,0.1492034112232972,0.14622697682109254,0.1491892114264084,0.15394238056265985,0.15735461101105924,0.16679106652736664,0.1777019500732422,0.15720137252073227
2022-11-02,0.1513530685242627,0.308059695022,0.20777796800358544,0.20715808307811623,0.21064409733207745,0.20174305735677292,0.1878006326283414,0.17993654310703278,0.17480069398880005,0.19569443935638947
2022-11-03,0.14783949599577156,0.183412364473,0.16534802311147573,0.16604478310670645,0.16723073371328773,0.1576224687220517,0.16422023537397673,0.17939114570617676,0.17284968495368958,0.16752958209819496
2022-11-04,0.13853339260508188,0.2702769426,0.20448154581940567,0.2050935912097356,0.20921468947786676,0.1893521772743464,0.17308304443601466,0.18866939842700958,0.1745520532131195,0.1920637856939283
2022-11-07,0.13950562777406708,0.126554177814,0.1549823507819026,0.15505765562664547,0.15889304796985654,0.15426862523112955,0.1527179554004229,0.18322871625423431,0.17722895741462708,0.1623396155255455
2022-11-08,0.1367995526478554,0.178614656221,0.17371033332278568,0.17375836142063636,0.17829846490488527,0.1658248670669138,0.16422023537397673,0.1839967966079712,0.17773669958114624,0.17393510832547363
2022-11-09,0.13421320288393895,0.166829290479,0.16082456108366483,0.16071171335000634,0.16314727030227386,0.1507415026967213,0.1550597405190024,0.1810457408428192,0.17964231967926025,0.1644532640676783
2022-11-10,0.13032597690777292,0.178631264173,0.16455273465103057,0.16483363945526452,0.16642403066851885,0.1621770912216796,0.16422023537397673,0.17976975440979004,0.17944276332855225,0.16877432130125894
2022-11-11,0.13847987233710232,0.149205677683,0.14785010582125147,0.14856333855328246,0.1497959914520301,0.14667683359756023,0.15955864334988543,0.17737752199172974,0.19635748863220215,0.16088284619970597
2022-11-14,0.1505309586634808,0.136907317339,0.14533847000076333,0.1449127776514117,0.14804396501552283,0.1469989386267213,0.14784573264578005,0.16944798827171326,0.1912725865840912,0.15626577982800052
2022-11-15,0.14699729966666245,0.218249944769,0.17538234160114324,0.17590805474894955,0.1783888000954468,0.1668091963383065,0.15729051022566695,0.17919471859931946,0.1852344274520874,0.17402972129441713
2022-11-16,0.14924877067116954,0.111213620459,0.1365143530198742,0.13549427014492796,0.13819994991308843,0.13527870600128758,0.1538703244585816,0.1677282601594925,0.18160846829414368,0.14981347599877085
2022-11-17,0.14905388609978393,0.131379132109,0.14053530443513312,0.14118816089635594,0.14162888651064928,0.14519562707696465,0.15488909360851294,0.16233043372631073,0.17923453450202942,0.1521431486794223
2022-11-18,0.14850313145990748,0.146180405454,0.14541168915548264,0.14518444018609533,0.1466518858118001,0.1517942064172463,0.159416835266637,0.1618615835905075,0.17730164527893066,0.15537461224381421
2022-11-21,0.14909586873184702,0.0999769659304,0.1281850197442208,0.12851583280009932,0.12895117488196736,0.14156171243435117,0.14445333315909412,0.15336038172245026,0.17331859469413757,0.14262086420518866
2022-11-22,0.151527857698235,0.0781616391448,0.11245853741697479,0.11288442690496994,0.1116678049223826,0.125530584228117,0.1384523196084693,0.14131568372249603,0.16980275511741638,0.1303017302744037
2022-11-23,0.15335659846294505,0.120655007735,0.12772815072099442,0.12856808159345207,0.1278645763462336,0.1366859484649882,0.14634877981334782,0.14088107645511627,0.16708865761756897,0.13930932443024305
2022-11-25,0.15491553082063658,0.0439059498229,0.09697695226433128,0.09721033117494977,0.09617989352784942,0.10990867974897908,0.13355130675716895,0.12726561725139618,0.16501998901367188,0.11801610996262094
2022-11-28,0.15648393739188185,0.0884040092142,0.1083779116566452,0.10736077774490066,0.1071650172446654,0.11513685288386838,0.13461573618322173,0.12442498654127121,0.16454550623893738,0.12308954121335856
2022-11-29,0.15541219947077384,0.120657964486,0.12080617603527441,0.12070948212918887,0.11877152905331662,0.13427378630143358,0.14417463555153434,0.1287393718957901,0.16204115748405457,0.13278801977865606
2022-11-30,0.15315891822041966,0.191034768596,0.1511498568447553,0.1513519383659639,0.15095430310460564,0.15689645081682999,0.14870392819204237,0.14629331231117249,0.16272765398025513,0.15258249194508927
2022-12-01,0.15564827968787706,0.144429607758,0.1372785349705068,0.1364037072184715,0.1379551558263939,0.15028140498700526,0.14634877981334782,0.15124906599521637,0.16330328583717346,0.1461171335211593
2022-12-02,0.15903368234861445,0.121483792454,0.13496851791294817,0.1356668305945234,0.13641602753980558,0.14485451956816708,0.148884849437503,0.15256796777248383,0.1612144112586975,0.1449390177263041
2022-12-05,0.16054418999325137,0.107536808384,0.13268452723295066,0.13051570528953416,0.13443922661460309,0.13790209851900012,0.1468269634958487,0.15103374421596527,0.15891984105110168,0.1417603009170005
2022-12-06,0.16257901191499224,0.130706908002,0.14132084874823164,0.13952376745865697,0.14235944198645464,0.161618933986209,0.148884849437503,0.15352727472782135,0.15883487462997437,0.14943857013926443
2022-12-07,0.1614218162707259,0.14728430166,0.14460887496934782,0.1446368959829692,0.14418974997012363,0.1604980611272855,0.153593863368332,0.15630511939525604,0.15841853618621826,0.1517501572856475
2022-12-08,0.16171925202122842,0.127284882532,0.13683917615002142,0.1374064786125473,0.13573046332868385,0.16015790060305127,0.15235302398435777,0.15451963245868683,0.15785342454910278,0.14783715709806447
2022-12-09,0.16102864981695028,0.114509400749,0.13248727533320576,0.132471684146251,0.13156820893824867,0.15488585407281047,0.15133425483442642,0.15084491670131683,0.15602606534957886,0.14423117991083398
2022-12-12,0.1647312198111639,0.101559507386,0.12814941850780082,0.12866090624920362,0.12671222479578106,0.14962537703346784,0.14191726353493894,0.14623047411441803,0.1558169722557068,0.13958751949875958
2022-12-13,0.15588630876535758,0.261324405192,0.18822814896930726,0.18552202824338795,0.1883416004936774,0.20361210562305854,0.1690869074426697,0.15564316511154175,0.14908580482006073,0.17707425152910047
2022-12-14,0.1426985757443248,0.303124392762,0.21140404310269917,0.20746596762766203,0.21492352499477574,0.20543038768498462,0.16094494400455683,0.1706671416759491,0.1670783907175064,0.1911306285440191
2022-12-15,0.14038641609640728,0.159857457904,0.16700843968249748,0.16488227868894942,0.17065708850709144,0.15737198259981397,0.14204108237491597,0.17011693120002747,0.16395457088947296,0.16229033913468124
2022-12-16,0.13839494176973377,0.162404579875,0.1713619545823829,0.17082682475599234,0.17483186435257295,0.15974956960952164,0.14636234831015194,0.17065581679344177,0.16014541685581207,0.16484768503712507
2022-12-19,0.1376117668042061,0.126647740051,0.16136757592659817,0.1603817097238565,0.16472246300822216,0.14518848846712182,0.13844604843280017,0.16830721497535706,0.15891708433628082,0.15676151212431952
2022-12-20,0.13719147636990425,0.133892538514,0.15513933039925737,0.15528612772902387,0.15718066219534102,0.14384511395769248,0.13950488923467075,0.16504403948783875,0.15812288224697113,0.15344614932154219
