date,persistence,har,shar,har_rv_iv,har_x_lasso,hgb,lstm,lstm_x,combination,buy_and_hold
2022-10-07,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027893834
2022-10-10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0076353081
2022-10-11,-0.006404274425891699,-0.006627691955884201,-0.006661274285156757,-0.006612983683791127,-0.0064256575913979345,-0.006606481747515266,-0.005910367860547774,-0.005557822956836011,-0.006315782529794543,-0.0063331632
2022-10-12,-0.0025181384913539385,-0.002917685398586081,-0.002916016461700746,-0.002912578978238204,-0.002783042681307379,-0.003358066416373445,-0.00284059254662029,-0.0027083151862838193,-0.0029000044722588656,-0.0032984819
2022-10-13,0.020753871076068114,0.02326396877065743,0.023191498429380227,0.023211865205671547,0.022858581253357813,0.02288138823547045,0.022632834901584537,0.021847607068459167,0.022845499337820315,0.026391016
2022-10-14,-0.019889748450448354,-0.020986883140562847,-0.0209085771681746,-0.020923870889632927,-0.020302243326635248,-0.02374948041262379,-0.019561970102668674,-0.01860261140362251,-0.020616443509694785,-0.022788635
2022-10-17,0.012618701810308766,0.01804961743208702,0.018138371154936214,0.018073373395949787,0.017989301495964175,0.02092274477313931,0.021164356887566942,0.01989880307372792,0.019090417892140644,0.025696946
2022-10-18,0.0058840947254381396,0.007993984299551293,0.008132224239994192,0.00800974547271241,0.008778733535626828,0.010499388046592147,0.009313170242593937,0.009137721337575809,0.00877620890477351,0.011749663
2022-10-19,-0.0064630575959245965,-0.0062020758074721,-0.006181577164843078,-0.006199884189897435,-0.005975279454625448,-0.00740844256582149,-0.005661589368708985,-0.005579714492311171,-0.006130456412140806,-0.0070864563
2022-10-20,-0.006012187449316522,-0.006669698054850849,-0.006719148482907535,-0.0066765869345982365,-0.006819115825761173,-0.007789759597897321,-0.006640239773422465,-0.006736087068843361,-0.006841956113211963,-0.0083854281
2022-10-21,0.020598260680431715,0.020511256729764688,0.020580430890276925,0.02051705071993331,0.020726809528417177,0.021127496542167595,0.01928269094886153,0.019636214751349225,0.020328383605623508,0.02430152
2022-10-24,0.009157813112231603,0.010283244407061545,0.010272527213606334,0.01028871381028457,0.010404004921445428,0.010118118115104201,0.009724437472196652,0.009838801033053127,0.01012730585386346,0.012236443
2022-10-25,0.011184899359938081,0.013392361740652252,0.013328148092538626,0.013397262403626474,0.012863950004367637,0.012183245337580228,0.012754164060145165,0.012788186459299562,0.012945427018580277,0.015968748
2022-10-26,-0.005117419829792671,-0.006133310699566651,-0.0061187359148120665,-0.006137645695173569,-0.006012767720366091,-0.006446765526575946,-0.006015705573010159,-0.006131333539481078,-0.006126556991182403,-0.0075342701
2022-10-27,-0.006295788649137165,-0.005450253274819632,-0.005446052125777121,-0.005444483180991317,-0.005032107915336633,-0.005034263066050731,-0.004390934582185299,-0.004319098411400793,-0.004976330954052711,-0.0053399017
2022-10-28,0.021007805906531483,0.022010050329700707,0.021959022968369664,0.022019745721846833,0.022669759591894895,0.02029824545265153,0.01972936916943223,0.01921563849867306,0.02105885100970141,0.023790751
2022-10-31,-0.005819174647565884,-0.0064775597664908195,-0.006514833715519452,-0.006483576221645651,-0.0067904459793970634,-0.006117563895349495,-0.006034489307156684,-0.005886353813084953,-0.0063141500209305725,-0.0072235151
2022-11-01,-0.006282071015017063,-0.0049699335573413,-0.004997261236171185,-0.004963628390122205,-0.004624475774974592,-0.0035655873048563015,-0.003790240017629038,-0.0035095014135266183,-0.004242663691800447,-0.0043756564
2022-11-02,-0.025251779024756154,-0.02608703241492719,-0.02615036627258422,-0.026075748244578638,-0.02391023506717395,-0.020388983043054493,-0.02203097983571184,-0.020263701028155938,-0.02328687466362495,-0.025096224
2022-11-03,-0.00978138204816077,-0.01037207277901375,-0.010578039478724204,-0.010371732829563838,-0.010019906634531311,-0.010222558148734497,-0.009132585678215193,-0.008533945771788589,-0.00982820720618774,-0.010296852
2022-11-04,0.006778218613150206,0.010242823972783855,0.010265874258841802,0.010279690465040348,0.011275467167024456,0.010645242273946346,0.012205083240981279,0.011369730280317306,0.010862981949939973,0.014393027
2022-11-07,0.007659353143655907,0.00859073910413481,0.008556428534631256,0.008606338510662859,0.009138248683439397,0.0074394027806108,0.008136772499451207,0.007658701746867251,0.008262885970296015,0.0095655259
2022-11-08,0.002862181827572571,0.0038714044376300413,0.0038603536178799056,0.0038890117052234156,0.004381762838630506,0.004605739230207107,0.004425289333858576,0.004270325081753474,0.004182128455986643,0.0053954068
2022-11-09,-0.024733288770182583,-0.019889866693060813,-0.019889617569294832,-0.01994179501499662,-0.019272631409742055,-0.019054793274117694,-0.016158804394952854,-0.017118960818463966,-0.018646561718435945,-0.020602051
2022-11-10,0.04597521753424278,0.04713908890700238,0.047158313234040204,0.04730085315460435,0.054013982337498934,0.05232232343602463,0.042913935387251585,0.046714930685009703,0.0479950432946146,0.054954325
2022-11-11,0.008676081019525654,0.008948962409495366,0.008963365140384691,0.00896368654115944,0.009359648680759744,0.008730272875566785,0.0077123890415552445,0.008322148397130205,0.008692206419614665,0.0096784783
2022-11-14,-0.007173456045947862,-0.007729691728125469,-0.007695615272429584,-0.007757811583027861,-0.007866594821841325,-0.00860334040973384,-0.006852371895324587,-0.007052210943168947,-0.007601091174020965,-0.0085067867
2022-11-15,0.008491096033286103,0.008606762827559813,0.008565742726603522,0.00863522272080245,0.00903592847484563,0.008267636572364054,0.00710447580811374,0.0072401449101082765,0.008150029038348829,0.0085290565
2022-11-16,-0.008403435940384963,-0.007887793319705086,-0.007913883935267586,-0.007903233700297451,-0.008082717291491598,-0.00768743064026442,-0.006595865186737966,-0.006629159212191356,-0.007478223346162088,-0.0076287503
2022-11-17,-0.0023075768656850184,-0.0027087719234209773,-0.002703773646041911,-0.002719193149740775,-0.0030284713800086426,-0.0030488470673926114,-0.0025808397181544527,-0.002704724467319491,-0.0027702183408110253,-0.0030598289
2022-11-18,0.005792943842020993,0.004869468598324533,0.004900738692370396,0.004874676860309319,0.004745724716075351,0.004278660255145171,0.00397256806036383,0.003963392084071994,0.004481221956223814,0.0045404355
2022-11-21,-0.004254191498698862,-0.0038992406501024038,-0.0038881257062966432,-0.003903107846002234,-0.0035102030034506156,-0.003445492842019579,-0.0032917092935465498,-0.003193217945727487,-0.0035628611655981204,-0.0036361543
2022-11-22,0.01375049953657847,0.013875833971437086,0.01389974271563635,0.013902385080128452,0.0125858183173268,0.012857271418788568,0.01224944090309688,0.011799072060228644,0.012976265310082733,0.013457033
2022-11-23,0.00921736627393095,0.007307763369351746,0.007290773957697079,0.007309652097542947,0.006640836864480357,0.006571060747777047,0.005940876078835372,0.005665063630901841,0.006612835524381465,0.0063016301
2022-11-25,-0.0006408965088565018,-0.0003810039585249954,-0.00037891960644199164,-0.0003793674829847991,-0.00042229213154325,-0.0002506185654334351,-0.0002523127137101081,-0.0002188999489140568,-0.0003028047064880501,-0.0002237257
2022-11-28,-0.020176226712779775,-0.0188358944094442,-0.018716623993861297,-0.018854419003551868,-0.01850136068718468,-0.015916796531248157,-0.016207313112517392,-0.014815532004121007,-0.017251040399387522,-0.015956933
