date,persistence__both,persistence__long_only,har__both,har__long_only,shar__both,shar__long_only,har_rv_iv__both,har_rv_iv__long_only,har_x_lasso__both,har_x_lasso__long_only,hgb__both,hgb__long_only,lstm__both,lstm__long_only,lstm_x__both,lstm_x__long_only,combination__both,combination__long_only,always_short__both,always_long__both,always_long__long_only
2024-07-19,-0.018503690587157923,-0.018503690587157923,-0.02899076677309926,-0.02899076677309926,-0.028990766773099266,-0.028990766773099266,-0.028990766773099266,-0.028990766773099266,-0.027385141075693516,-0.027385141075693516,-0.026845038048641596,-0.026845038048641596,-0.030153198461487125,-0.030153198461487125,-0.026845038048641596,-0.0268450380486416,-0.02775083106924089,-0.02775083106924089,0.013396429953018218,-0.02553172144279065,-0.02553172144279065
2024-07-22,-0.01362179452292713,-0.01362179452292713,-0.014727254644922564,-0.014727254644922564,-0.014727254644922562,-0.014727254644922562,-0.014727254644922564,-0.014727254644922564,-0.017340619165953038,-0.017340619165953038,-0.019199907796580273,-0.019199907796580273,-0.010938235043735398,-0.010938235043735398,-0.019199907796580273,-0.019199907796580276,-0.018555368975729,-0.018555368975729,0.014278045978938761,-0.0247916003273421,-0.0247916003273421
2024-07-23,-0.026089802757274218,-0.026089802757274218,-0.03189598834798219,-0.03189598834798219,-0.03182993822367093,-0.03182993822367093,-0.03182993822367093,-0.03182993822367093,-0.0328836706291101,-0.0328836706291101,-0.03449884376973694,-0.03449884376973694,-0.02754916621575566,-0.02754916621575566,-0.03456489389404821,-0.03456489389404821,-0.03515043039979769,-0.03515043039979769,0.03654555268089677,-0.038669338927919066,-0.038669338927919066
2024-07-24,0.22940187019314,0.22940187019314,0.2920345963959716,0.2920345963959716,0.2804450908042281,0.2804450908042281,0.2804450908042281,0.2804450908042281,0.30971792976119605,0.30971792976119605,0.31426252860068715,0.31426252860068715,0.2398793360144184,0.2398793360144184,0.32585203419243075,0.32585203419243075,0.3245500377004355,0.3245500377004355,-0.39069160566327066,0.3635538537338265,0.3635538537338265
2024-07-25,-0.014737322979502757,-0.014737322979502757,-0.021069516653883964,-0.021069516653883964,-0.02094193934172553,-0.02094193934172553,-0.020941939341725526,-0.020941939341725526,-0.021960495293457723,-0.021960495293457723,-0.02224280745730036,-0.02224280745730036,-0.019723789624243048,-0.019723789624243048,-0.022370384769458802,-0.0223703847694588,-0.02208425079304876,-0.02208425079304876,0.01714647492821303,-0.02388344079272476,-0.02388344079272476
2024-07-26,-0.022224262497605587,-0.022224262497605587,-0.019147596402766053,-0.019147596402766053,-0.018420351706921762,-0.018420351706921762,-0.018420351706921762,-0.018420351706921762,-0.01825077562967216,-0.01825077562967216,-0.017130959355816672,-0.017130959355816672,-0.01825168887004735,-0.01825168887004735,-0.01785820405166096,-0.017858204051660963,-0.018050070247688975,-0.018050070247688975,0.011202893036629582,-0.0229835505187799,-0.0229835505187799
2024-07-29,-0.023923763316787312,-0.023923763316787312,-0.028294464063644314,-0.028294464063644314,-0.026922500601054066,-0.026922500601054066,-0.026922500601054063,-0.026922500601054063,-0.029440846218613807,-0.029440846218613807,-0.030112208347496262,-0.030112208347496262,-0.02015770478035351,-0.02015770478035351,-0.03148417181008651,-0.03148417181008651,-0.030965176141013864,-0.030965176141013864,0.03878873265473843,-0.040030649469373514,-0.040030649469373514
2024-07-30,-0.008616041028092651,-0.008616041028092651,-0.01282841638734885,-0.01282841638734885,-0.012574014002203968,-0.012574014002203968,-0.012574014002203968,-0.012574014002203968,-0.016246910814902246,-0.016246910814902246,-0.017052703631740457,-0.017052703631740457,-0.011504492617478051,-0.011504492617478051,-0.01730710601688534,-0.017307106016885336,-0.01581577473145151,-0.01581577473145151,0.010710740180204691,-0.015188101761574223,-0.015188101761574223
2024-07-31,0.030105902959108984,0.030105902959108984,0.03408751312095877,0.03408751312095877,0.03017019443837194,0.03017019443837194,0.030224321017777306,0.030224321017777306,0.035381456916384856,0.035381456916384856,0.03719531801471343,0.03719531801471343,0.013028354579500204,0.013028354579500204,0.04111263669730027,0.04111263669730027,0.043286311767560814,0.043286311767560814,-0.08013152645636877,0.06605153475275738,0.06605153475275738
2024-08-01,0.048088173893515086,0.048088173893515086,0.06096285688123247,0.06096285688123247,0.05621994677027872,0.05621994677027872,0.052381157881670595,0.052381157881670595,0.061199222830240006,0.061199222830240006,0.0635462035054019,0.0635462035054019,0.031917463120327776,0.031917463120327776,0.06828911361635565,0.06828911361635565,0.06743777701628895,0.06743777701628895,-0.11408082498699755,0.1031792986382835,0.1031792986382835
2024-08-02,0.07518764284048798,0.07518764284048798,0.07018560669681229,0.07018560669681229,0.06288386085894167,0.06288386085894167,0.05554860722054339,0.05554860722054339,0.05840020858673861,0.05843677689518014,0.05797914724483101,0.05797914724483101,0.02629480905078117,0.026331377359222714,0.06524432477426009,0.06528089308270164,0.06810509316938189,0.06810509316938189,-0.15385510535931618,0.1412940099571504,0.1412940099571504
2024-08-05,0.12672717411288947,0.12672717411288947,0.07808301264784692,0.07810986897708595,0.06799200429700711,0.06801886062624612,0.05531633983707559,0.055343196166314605,0.034686106619443276,0.05143366412406668,0.04765883592047966,0.04765883592047966,-0.0010481441061360585,0.015699413398487343,0.041029143095935104,0.057776700600558506,0.06249638832528686,0.06252324465452588,-0.21265604565582913,0.2070029566241196,0.2070029566241196
2024-08-06,-0.0890581462172513,-0.0890581462172513,-0.0347213131570708,-0.04416613537988166,-0.029626868061645203,-0.03907169028445606,-0.02109634174118338,-0.03054116396399424,-0.005616924980173322,-0.027244202727135056,-0.036947768666836744,-0.036947768666836744,0.012237598712286281,-0.009355012037588255,-0.010332965240607436,-0.03196024298756917,-0.023997732411084494,-0.03344255463389535,0.13538243833357294,-0.1402983266749088,-0.1402983266749088
2024-08-07,0.021481257003234003,0.021481257003234003,0.01833017529529446,0.01818798585840119,0.016320875427153145,0.016178685990259872,0.015074261368069627,0.014932071931176355,0.014744351017149424,0.015520463738078487,0.012938909592168483,0.012966997780425649,0.006317929794742297,0.00720821229467655,0.014772439205406591,0.015520463738078487,0.0160274595742591,0.01588527013736583,-0.03672968728581956,0.031074887814939816,0.031074887814939816
2024-08-08,-0.0004917715704128433,-0.0004917715704128433,-0.0014164822008573025,-0.0019349960314273729,-0.0004477213747126625,-0.0009662352052827327,-0.0007809408191073184,-0.0012994546496773887,-0.0029756292948319614,-0.00286293457089025,-0.0028089981272584577,-0.002984414964372603,0.00011457642017523369,3.410178202347752e-05,-0.0031851625996473392,-0.0028970510385914823,-0.0025781523198722075,-0.003096666150442278,-0.007138647342070105,-0.0016125520917649044,-0.0016125520917649044
2024-08-09,-0.07012422014010487,-0.07012422014010487,-0.044853255672987424,-0.050779614281904306,-0.040367381255087,-0.04629373986400389,-0.03475456475738766,-0.04068092336630455,-0.023733787805371012,-0.03419563847274122,-0.037612543929358644,-0.04101558698326145,-0.0005022066922307196,-0.019239616342501136,-0.032160363469807995,-0.039219171083275384,-0.03308229448560781,-0.039008653094524705,0.0965809230017743,-0.10891122660685323,-0.10891122660685323
2024-08-12,0.010080345557033002,0.010080345557033002,0.014282012475079205,0.011347718148338114,0.012650011993818544,0.00971571766707745,0.013689954524638715,0.010755660197897624,0.013500458468521718,0.009421686115185937,0.003388679245329671,0.0017496772774444795,0.013013555874343274,0.005900617249191524,0.008676933912935956,0.006237163527485371,0.014813686753241715,0.011879392426500624,-0.007860670899856103,0.0070461141989902635,0.0070461141989902635
2024-08-13,-0.016424316921523217,-0.016424316921523217,-0.02059844050220614,-0.019664241829683737,-0.018151315874788895,-0.017217117202266492,-0.01842743622118493,-0.017493237548662527,-0.018830598054892896,-0.016861245168369173,-0.013717813046933971,-0.013197147322201027,-0.01461972927101514,-0.011528439036868524,-0.01788863904273135,-0.016439951880940575,-0.02206520568564815,-0.021131007013125747,0.009568165983863878,-0.019556827192286817,-0.019556827192286817
2024-08-14,-0.03911329329311869,-0.03911329329311869,-0.02892857355141689,-0.03073941825688019,-0.024199894788973875,-0.02601073949443718,-0.016586560550464785,-0.018397405255928086,-0.009728510604216235,-0.013932540455031762,-0.015730686770708383,-0.016822054344662985,0.0031682070574506707,-0.00473018059848971,-0.023176353653333828,-0.026289015930194753,-0.016619962986720214,-0.018430807692183516,0.0694613153812288,-0.07399734259830232,-0.07399734259830232
2024-08-15,0.03971235522211296,0.03971235522211296,0.034777379792166406,0.033521988827493306,0.0274702005831147,0.0262148096184416,0.018422249450626316,0.017166858485953212,0.017443903461583293,0.016855384064185963,0.009150620034378727,0.00848044189522951,0.0031208178744599143,0.0024204018541335768,0.01944241678431315,0.01952407552606504,0.024198774428285292,0.02294338346361219,-0.07228306603091195,0.0586689924415829,0.0586689924415829
2024-08-16,-0.013979095427785245,-0.013979095427785245,-0.016708436435917108,-0.016488194798077997,-0.013834620535276898,-0.013614378897437789,-0.011893312624882564,-0.011673070987043456,-0.006114219994041147,-0.006120511247821605,-0.004742195305343137,-0.004623387712709616,-0.0015598343434568935,-0.0015735818500835384,-0.007787997640350458,-0.007913096486764437,-0.014875800100386569,-0.014655558462547461,0.01838528247344577,-0.021194016532488837,-0.021194016532488837
2024-08-19,0.0037099679987832273,0.0037099679987832273,0.0023256914938533566,0.0018332840467024376,0.0011747981076591497,0.0006823906605082306,0.0014886012286228223,0.000996193781471903,0.002801211996463606,0.0020714408397193044,-0.00015792487427633017,-0.00043899242187213643,0.0010735288181728977,-0.00018364151878357254,0.0012725608609813134,0.0008238572518328173,0.0025069885537504105,0.002014581106599491,-0.007207523442402845,0.002156962074873896,0.002156962074873896
2024-08-20,0.007503277687517428,0.007503277687517428,0.005812381666764245,0.007179058482072039,0.004933120355005964,0.006299797170313757,-0.0001766846443546639,0.0011899921709531299,0.0028975341071861265,0.005238985624021816,0.01200982156852318,0.012809598136708053,-7.218390635679894e-05,0.004373795390156536,0.01419368820348402,0.015735363152134838,0.008429902984577117,0.009796579799884911,-0.028533771179496837,0.02560619286405851,0.02560619286405851
2024-08-21,0.0026605058114458837,0.0026605058114458837,-0.000388971828197086,0.0005865750078074884,0.0009904895824711488,0.0019660364184757233,-0.0007279077212653102,0.0002476391147392643,-0.0006789874256450739,0.000664810863316276,0.006759283462977419,0.007307662353492096,-0.0003171322904650122,0.002158099151431679,0.005957539456085487,0.00675295885453216,0.001902046384641659,0.002877593220646234,-0.01269085203250898,0.010046402085166113,0.010046402085166113
2024-08-22,-0.01747717866389326,-0.01747717866389326,-0.005663666696802619,-0.009925357460268782,-0.005663666696802619,-0.009925357460268782,-0.00014913571213875866,-0.004410826475604924,0.007751011446944743,0.0005429788844045982,-0.0059829110475942155,-0.008396028311687575,0.0103836963192507,-0.00170112285794441,-0.0037442403253905147,-0.008539155623837297,0.0035601382981715547,-0.0007015524652946105,0.0351882414868844,-0.03935618192808296,-0.03935618192808296
