horizon,model,qlike_mean,qlike_median,mse,collapsed,dm_vs_har,p_vs_har,n_obs,mcs_pvalue,in_mcs,qlike_delta_vs_har,block
21,har_x__spy_put_call,0.251689234843942,0.10121978114766872,0.002450172480595921,0,1.2865821239399096,0.19823997767865276,721,0.206,True,0.006260114211663281,option
21,har_x__gdelt_tone_mkt,0.30068956913963696,0.06452935399394644,0.0024071801817706516,0,1.2067098566429906,0.22754390181091422,721,0.61,True,0.05526044850735823,news
21,har_x__gdelt_share_mkt,0.25157263566205057,0.10748860246749214,0.0024614054089501635,0,1.2645311312762937,0.20603945417334346,721,0.297,True,0.00614351502977184,news
21,har_x__gdelt_tone_econ,0.26353813637269535,0.06815297772312134,0.0023044351230423026,0,0.7268432641459199,0.4673219763739245,721,0.8745,True,0.018109015740416623,news
21,har_x__gdelt_share_econ,0.25627157899676484,0.09346380599060278,0.0024269655204593654,0,0.8113514498247866,0.4171638716661983,721,0.8525,True,0.010842458364486107,news
21,har_x__wiki_attention,0.24721911227750176,0.10522258470741552,0.0024421889452278522,0,1.1747951474165705,0.24007668200964272,721,0.849,True,0.0017899916452230324,attention
21,har_x__epu_log,0.2648101954829407,0.10773262253402738,0.002522308060733838,0,2.093079209070618,0.03634208433218755,721,0.022,False,0.019381074850661983,uncertainty
21,har_x__emv_overall,0.24277010504328791,0.0920701893226279,0.0023885177720236943,0,-0.6093647370693457,0.542282705900504,721,1.0,True,-0.002659015588990815,uncertainty
21,har_x__is_fomc,0.24551560071757125,0.10334249093529158,0.0024342477769106483,0,0.0922632781821994,0.9264888636509794,721,0.882,True,8.648008529252293e-05,calendar
21,har_x__is_cpi,0.24532530586393145,0.10314680495166906,0.002431105159300497,0,-0.47877323861261495,0.632099956846889,721,0.882,True,-0.00010381476834728232,calendar
21,har_x__is_payrolls,0.2455889407339121,0.1027845320350822,0.0024344641302322684,0,0.7063012502706957,0.48000081608565504,721,0.882,True,0.00015982010163337335,calendar
