horizon,shar_intercept,shar_b_pos,shar_b_neg,shar_b_weekly,shar_b_monthly,har_b_daily,har_b_weekly,har_b_monthly,corr_semivols,corr_pos_rv,corr_neg_rv,n_obs
1,0.011458720141251214,0.16730440644194747,0.5708122711661607,0.3689527088729462,0.015110661340513445,0.525254111926003,0.34833720529034656,0.02056519148104829,0.9187336276359761,0.9807990294958735,0.9777151837572203,1807
5,0.02583148038428279,0.22090251584068227,0.43847222388549106,0.3126548623519013,0.04054636193706273,0.46185377770033487,0.3068811393101812,0.04288284372017766,0.9187336276359761,0.9807990294958735,0.9777151837572203,1807
21,0.059443652155206306,0.14842762196076975,0.2686540028844687,0.2647782755418216,0.010744900824340778,0.2912367044820892,0.26267374583400077,0.011912992488364535,0.9187336276359761,0.9807990294958735,0.9777151837572203,1807
