date,persistence,har,shar,har_rv_iv,har_x_lasso,hgb,lstm,lstm_x,combination,buy_and_hold
2022-10-07,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027893834
2022-10-10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0076353081
2022-10-11,-0.006404274425891699,-0.0064036290316507784,-0.006180542092224753,-0.006079806727273866,-0.004952571727303052,-0.005439842257927617,-0.005941842054929272,-0.004671680657745512,-0.0055975982635152735,-0.0063331632
2022-10-12,-0.0025181384913539385,-0.0027264556734227976,-0.0026869818658051933,-0.0026187364707883237,-0.0021550881761867365,-0.0026052442029627066,-0.00271109379656537,-0.002124663162215766,-0.0024919970423019143,-0.0032984819
2022-10-13,0.020753871076068114,0.02166249304394532,0.021700921293171305,0.020591740008445446,0.016670645317130764,0.020513197472367115,0.021255978635876072,0.016333075976340917,0.019568538262171652,0.026391016
2022-10-14,-0.019889748450448354,-0.01980452533571757,-0.020109206636780258,-0.018502421465118105,-0.014507649801662104,-0.018193977037927876,-0.01909521381499157,-0.014035110822685147,-0.017420330328804776,-0.022788635
2022-10-17,0.012618701810308766,0.015601688462606357,0.018126087984359787,0.01603735782023864,0.01398755863690519,0.015075530136647069,0.016775366366462933,0.013303632737075894,0.015412731332310789,0.025696946
2022-10-18,0.0058840947254381396,0.006857392898205589,0.006424471441624059,0.007149973484852412,0.00688991261728268,0.007438073359181981,0.00681298014057118,0.007408407772957693,0.0070107135611687825,0.011749663
2022-10-19,-0.0064630575959245965,-0.005716442447540748,-0.0058782257194245876,-0.00567441301919613,-0.004703130626420488,-0.0057177313875039415,-0.004993700289340251,-0.005362061039170575,-0.005405371454543649,-0.0070864563
2022-10-20,-0.006012187449316522,-0.005966710900213345,-0.005747065193327907,-0.006105276539222515,-0.00553562259752717,-0.006539160214680254,-0.006015320234246158,-0.006272842115028879,-0.006005263563091775,-0.0083854281
2022-10-21,0.020598260680431715,0.01867099854241738,0.018114780981677996,0.018795874423248156,0.016384472886353373,0.018843506421993655,0.01863118908994052,0.01748302185088949,0.018094210476336456,0.02430152
2022-10-24,0.009157813112231603,0.00930415454761977,0.009187851156257318,0.009414602584111984,0.008416317064911902,0.009486617429507044,0.009336872359998177,0.008399843389937172,0.009058124931476789,0.012236443
2022-10-25,0.011184899359938081,0.012163094929047586,0.012656214396130624,0.012257892167374324,0.010774755997470386,0.011400597397338882,0.011881695804665032,0.01068594237575824,0.011651197592626613,0.015968748
2022-10-26,-0.005117419829792671,-0.005521379582689158,-0.0055040047592428585,-0.005606991073657441,-0.005001075738244448,-0.005923712538560438,-0.005416793866745023,-0.005041162755976672,-0.0054057981707879635,-0.0075342701
2022-10-27,-0.006295788649137165,-0.00531202270118029,-0.005585393669609045,-0.005184487103356051,-0.004328438971558258,-0.005087344850824565,-0.004649301647692508,-0.003962167409282178,-0.004812342316349132,-0.0053399017
2022-10-28,0.021007805906531483,0.020715188282213592,0.020615197403401574,0.02092923156278925,0.01977972629835869,0.018998521775985426,0.020778755079719657,0.018899791029983376,0.02009039388099959,0.023790751
2022-10-31,-0.005819174647565884,-0.006035845389849436,-0.005824008458332752,-0.006165970043573777,-0.005818796070394895,-0.005791043664843752,-0.006091553742390149,-0.005785130800597988,-0.005926109811358866,-0.0072235151
2022-11-01,-0.006282071015017063,-0.005099873428585069,-0.00565870538127478,-0.004947232379047467,-0.004251164378274324,-0.003770431238941573,-0.004483437181650796,-0.003910736726250725,-0.004510081194410683,-0.0043756564
2022-11-02,-0.025251779024756154,-0.02576250985231953,-0.025130852413673216,-0.025487841391525167,-0.021127483363730434,-0.019230253838033014,-0.025330491882523926,-0.02233008101609575,-0.023218277573966665,-0.025096224
2022-11-03,-0.00978138204816077,-0.010129291948400636,-0.009554006640512095,-0.010118615854325792,-0.008966578872499154,-0.008520386207009055,-0.0100561081003072,-0.009148826035915728,-0.00944327529448413,-0.010296852
2022-11-04,0.006778218613150206,0.008874186991806067,0.008636939985756785,0.009604410106686558,0.009838443112723633,0.007881929584829674,0.009746824506008665,0.010165959090105372,0.009188639823175518,0.014393027
2022-11-07,0.007659353143655907,0.008008767646438196,0.00815398774370474,0.008354025296920954,0.00808037823352617,0.0076510792412539256,0.0071159408859361,0.006772674784680238,0.007689279260391215,0.0095655259
2022-11-08,0.002862181827572571,0.0033612049704585542,0.00334126266816566,0.0037220345166714573,0.004154034604268531,0.004116411042374582,0.003537309927989611,0.0039455289480023695,0.003721837680238848,0.0053954068
2022-11-09,-0.024733288770182583,-0.019261791807281232,-0.019086152428401372,-0.020221689640684375,-0.02113726663513161,-0.021480961255079832,-0.01683295564608454,-0.019803860717634077,-0.019580039787353683,-0.020602051
2022-11-10,0.04597521753424278,0.04360781307631776,0.043030145446255524,0.046350413485553486,0.04739533116560965,0.048320790572018886,0.045268869736248205,0.048374154088288296,0.0459650212900727,0.054954325
2022-11-11,0.008676081019525654,0.00847572591670316,0.008327548442912837,0.008728919116069328,0.008540513619588115,0.008097448640106291,0.00832670292122465,0.008164046065921075,0.00838731336929189,0.0096784783
2022-11-14,-0.007173456045947862,-0.007269993264648529,-0.007688637657570649,-0.00777060988522577,-0.008216083262198021,-0.00803703715246376,-0.007316827215088742,-0.007109536965658896,-0.007604933731684048,-0.0085067867
2022-11-15,0.008491096033286103,0.00841171987546296,0.00852948035690826,0.008948412582675872,0.009315891726819172,0.009816007521667712,0.00785932101010019,0.010006922526829217,0.008922594342555736,0.0085290565
2022-11-16,-0.008403435940384963,-0.00785539216299196,-0.007674152678871839,-0.00815239505837888,-0.008132438880504437,-0.008093212593809055,-0.007564123067439909,-0.00872115269471769,-0.007994715093552355,-0.0076287503
2022-11-17,-0.0023075768656850184,-0.002543380201173453,-0.0025251300202911216,-0.0027231237661742617,-0.002849432330337384,-0.00290284373170008,-0.002688962241533087,-0.0029373369142056257,-0.0027289179514048967,-0.0030598289
2022-11-18,0.005792943842020993,0.004978964126093869,0.004838017133141942,0.005080239767174174,0.004946409678036117,0.004521317319132624,0.004442717570742565,0.004457576342606867,0.0047340090821312115,0.0045404355
2022-11-21,-0.004254191498698862,-0.003976225823938706,-0.004173653873599529,-0.0040529649741047,-0.0038491121197430866,-0.003698515898945817,-0.0038327943829400265,-0.0037533834919676635,-0.003878857168853682,-0.0036361543
2022-11-22,0.01375049953657847,0.013898876317928568,0.013616417984875161,0.014411063816847723,0.014604038365656666,0.01401864900793247,0.013909776972519727,0.014245650225334,0.014108436935320379,0.013457033
2022-11-23,0.00921736627393095,0.007809910431201727,0.007810959053664867,0.007851586062785385,0.007742780518546487,0.0077152634518752455,0.007173722550069527,0.007252385945004683,0.007612096833670862,0.0063016301
2022-11-25,-0.0006408965088565018,-0.0004978402235685417,-0.0005426800765736432,-0.0004581537304678516,-0.0003865609498750037,-0.0003320630668864187,-0.00038788424530847076,-0.0003612032154054105,-0.00041765624732849983,-0.0002237257
2022-11-28,-0.020176226712779775,-0.020406126930661357,-0.021089219215324324,-0.02081061967543574,-0.021005262723672122,-0.019511723847682967,-0.02025743863299262,-0.02101153599410548,-0.020564124705003003,-0.015956933
